Protein	Protein ID	Entry Name	Gene	Protein Length	Organism	Protein Existence	Description	Protein Probability	Top Peptide Probability	Combined Total Peptides	Combined Spectral Count	Combined Unique Spectral Count	Combined Total Spectral Count	A100_1 Spectral Count	A100_2 Spectral Count	A100_3 Spectral Count	A100_4 Spectral Count	A100_5 Spectral Count	A100_6 Spectral Count	A100_7 Spectral Count	A100_8 Spectral Count	B100_1 Spectral Count	B100_2 Spectral Count	B100_3 Spectral Count	B100_4 Spectral Count	B100_5 Spectral Count	B100_6 Spectral Count	B100_7 Spectral Count	B100_8 Spectral Count	A100_1 Unique Spectral Count	A100_2 Unique Spectral Count	A100_3 Unique Spectral Count	A100_4 Unique Spectral Count	A100_5 Unique Spectral Count	A100_6 Unique Spectral Count	A100_7 Unique Spectral Count	A100_8 Unique Spectral Count	B100_1 Unique Spectral Count	B100_2 Unique Spectral Count	B100_3 Unique Spectral Count	B100_4 Unique Spectral Count	B100_5 Unique Spectral Count	B100_6 Unique Spectral Count	B100_7 Unique Spectral Count	B100_8 Unique Spectral Count	A100_1 Total Spectral Count	A100_2 Total Spectral Count	A100_3 Total Spectral Count	A100_4 Total Spectral Count	A100_5 Total Spectral Count	A100_6 Total Spectral Count	A100_7 Total Spectral Count	A100_8 Total Spectral Count	B100_1 Total Spectral Count	B100_2 Total Spectral Count	B100_3 Total Spectral Count	B100_4 Total Spectral Count	B100_5 Total Spectral Count	B100_6 Total Spectral Count	B100_7 Total Spectral Count	B100_8 Total Spectral Count	A100_1 Intensity	A100_2 Intensity	A100_3 Intensity	A100_4 Intensity	A100_5 Intensity	A100_6 Intensity	A100_7 Intensity	A100_8 Intensity	B100_1 Intensity	B100_2 Intensity	B100_3 Intensity	B100_4 Intensity	B100_5 Intensity	B100_6 Intensity	B100_7 Intensity	B100_8 Intensity	A100_1 MaxLFQ Intensity	A100_2 MaxLFQ Intensity	A100_3 MaxLFQ Intensity	A100_4 MaxLFQ Intensity	A100_5 MaxLFQ Intensity	A100_6 MaxLFQ Intensity	A100_7 MaxLFQ Intensity	A100_8 MaxLFQ Intensity	B100_1 MaxLFQ Intensity	B100_2 MaxLFQ Intensity	B100_3 MaxLFQ Intensity	B100_4 MaxLFQ Intensity	B100_5 MaxLFQ Intensity	B100_6 MaxLFQ Intensity	B100_7 MaxLFQ Intensity	B100_8 MaxLFQ Intensity	Indistinguishable Proteins
sp|P26321|RL5_YEAST	P26321	RL5_YEAST	RPL5	297	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	1:Experimental evidence at protein level	Large ribosomal subunit protein uL18	1.0	0.999	6	101	101	101	10	9	2	10	10	5	10	10	3	10	2	5	4	4	4	3	10	9	2	10	10	5	10	10	3	10	2	5	4	4	4	3	10	9	2	10	10	5	10	10	3	10	2	5	4	4	4	3	24323.525	25526.355	33600.562	29910.174	29035.139	19609.914	27686.93	26492.04	9625.612	14377.204	14267.158	11681.735	14747.309	11202.613	13596.194	11035.5	7462.1816	7663.6577	7884.2173	7546.104	8438.472	7829.8716	8428.42	7670.3765	4711.7686	5211.4204	4932.7827	5386.46	4638.536	5049.4863	4429.3086	4496.599	
sp|P26368|U2AF2_HUMAN	P26368	U2AF2_HUMAN	U2AF2	475	Homo sapiens	1:Experimental evidence at protein level	Splicing factor U2AF 65 kDa subunit	1.0	0.999	9	121	121	121	7	9	1	6	6	9	7	11	6	8	12	4	8	7	11	9	7	9	1	6	6	9	7	11	6	8	12	4	8	7	11	9	7	9	1	6	6	9	7	11	6	8	12	4	8	7	11	9	19737.303	22364.482	23207.53	23221.154	25440.363	22411.322	20325.203	28251.25	12841.504	16224.088	23722.695	16262.672	24062.105	20968.242	29947.586	21257.725	7748.536	7083.879	7367.847	7235.009	8142.155	6889.452	8146.854	8485.4375	5769.4106	5289.747	5709.0225	5752.2466	6397.09	5860.9424	7157.8325	6597.196	
sp|P26373|RL13_HUMAN	P26373	RL13_HUMAN	RPL13	211	Homo sapiens	1:Experimental evidence at protein level	Large ribosomal subunit protein eL13	1.0	0.999	6	50	50	50	1	0	0	1	2	3	2	2	6	3	3	3	5	6	7	6	1	0	0	1	2	3	2	2	6	3	3	3	5	6	7	6	1	0	0	1	2	3	2	2	6	3	3	3	5	6	7	6	21367.994	16976.504	10105.774	21481.97	19397.752	20618.31	13841.929	18872.482	30462.895	25236.533	28812.873	20480.58	32070.426	14385.991	30709.227	20194.69	7699.476	7343.6978	7205.7993	6962.4556	6493.321	9183.925	7901.489	7710.363	9644.285	8053.3276	8940.277	9094.069	8926.929	9030.856	9758.33	8255.838	
sp|P26374|RAE2_HUMAN	P26374	RAE2_HUMAN	CHML	656	Homo sapiens	1:Experimental evidence at protein level	Rab proteins geranylgeranyltransferase component A 2	0.9139	0.9982	1	2	2	2	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|P26583|HMGB2_HUMAN	P26583	HMGB2_HUMAN	HMGB2	209	Homo sapiens	1:Experimental evidence at protein level	High mobility group protein B2	1.0	0.999	8	51	51	106	3	3	2	2	4	3	3	3	3	3	4	5	3	4	4	2	3	3	2	2	4	3	3	3	3	3	4	5	3	4	4	2	6	5	4	4	7	7	7	7	8	6	8	9	6	7	9	6	36215.125	24534.191	24158.41	24483.188	29451.818	23484.438	25133.021	24165.982	20585.06	32911.402	32521.773	22702.586	50367.367	34583.004	34075.15	33914.79	10983.273	9088.413	9601.552	9301.188	9871.101	8583.701	9348.047	10052.479	10485.8125	11026.526	11587.474	9576.072	11058.299	10356.252	10194.568	10534.162	
sp|P26599|PTBP1_HUMAN	P26599	PTBP1_HUMAN	PTBP1	557	Homo sapiens	1:Experimental evidence at protein level	Polypyrimidine tract-binding protein 1	1.0	0.999	18	346	307	346	19	22	10	21	20	26	25	25	21	32	19	22	25	19	20	20	16	20	8	20	18	23	23	23	17	29	17	19	23	16	18	17	19	22	10	21	20	26	25	25	21	32	19	22	25	19	20	20	86035.4	80563.16	80210.52	80369.664	90943.61	90087.984	89651.82	93496.12	91241.14	99457.8	93206.33	91399.0	82947.94	95147.28	103481.266	98365.15	14156.079	13528.684	14251.586	13050.59	14500.324	14733.075	14399.43	14672.453	14426.03	15157.372	14259.15	14790.409	14878.712	14858.604	16051.257	15151.343	
sp|P26637|SYLC_YEAST	P26637	SYLC_YEAST	CDC60	1090	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	1:Experimental evidence at protein level	Leucine--tRNA ligase, cytoplasmic	1.0	0.9987	3	9	9	9	1	2	0	1	2	1	2	0	0	0	0	0	0	0	0	0	1	2	0	1	2	1	2	0	0	0	0	0	0	0	0	0	1	2	0	1	2	1	2	0	0	0	0	0	0	0	0	0	4700.5957	4769.5156	3056.3184	3961.2776	4056.248	4109.3364	4381.974	0.0	2254.9233	0.0	2376.5117	0.0	0.0	1872.424	0.0	0.0	4700.5957	4769.5156	3056.3184	3961.2776	4056.248	4109.3364	4381.974	0.0	2254.9233	0.0	2376.5117	0.0	0.0	1872.424	0.0	0.0	
sp|P26639|SYTC_HUMAN	P26639	SYTC_HUMAN	TARS1	723	Homo sapiens	1:Experimental evidence at protein level	Threonine--tRNA ligase 1, cytoplasmic	1.0	0.999	8	74	64	74	4	4	1	5	5	6	6	7	4	4	6	4	5	4	4	5	4	4	1	3	3	5	5	6	4	4	4	4	5	4	4	4	4	4	1	5	5	6	6	7	4	4	6	4	5	4	4	5	17814.281	19238.46	14762.125	17252.988	20546.475	21929.162	22121.348	24223.701	16188.13	20467.426	21233.303	23023.127	14136.615	21980.006	21958.543	21118.662	5583.784	6476.5073	5772.852	5808.43	6030.5503	5693.7817	6034.8184	5566.8164	6383.6934	6527.336	5855.454	6343.614	5482.8257	6034.981	5319.7725	5751.3677	
sp|P26640|SYVC_HUMAN	P26640	SYVC_HUMAN	VARS1	1264	Homo sapiens	1:Experimental evidence at protein level	Valine--tRNA ligase	1.0	0.999	6	15	15	15	0	1	0	0	2	1	0	0	2	3	1	2	1	1	1	0	0	1	0	0	2	1	0	0	2	3	1	2	1	1	1	0	0	1	0	0	2	1	0	0	2	3	1	2	1	1	1	0	3027.391	2653.0818	8435.363	3988.2004	1878.436	6090.0107	0.0	7522.339	12737.251	5193.448	12610.174	13875.755	10608.698	13875.721	14501.458	10860.306	5082.005	4453.661	5019.2393	3586.2139	3153.2832	4971.038	0.0	4359.0356	3920.8403	2788.8997	3665.8684	4840.6616	4180.4863	4197.634	4736.7676	4410.9927	
sp|P26641|EF1G_HUMAN	P26641	EF1G_HUMAN	EEF1G	437	Homo sapiens	1:Experimental evidence at protein level	Elongation factor 1-gamma	1.0	0.999	8	85	85	85	6	5	2	2	6	5	5	6	6	9	5	3	7	6	5	7	6	5	2	2	6	5	5	6	6	9	5	3	7	6	5	7	6	5	2	2	6	5	5	6	6	9	5	3	7	6	5	7	29011.072	29182.867	31917.914	28824.727	31607.363	29578.467	21630.578	27646.75	30757.434	37418.02	40894.203	31326.945	37963.91	29915.42	27621.223	31945.26	9601.405	9564.7705	9191.688	8490.468	9968.973	9069.12	8391.28	9291.232	9405.631	10358.47	11319.551	9987.194	10852.124	10197.308	9088.915	9988.105	
sp|P26783|RS5_YEAST	P26783	RS5_YEAST	RPS5	225	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	1:Experimental evidence at protein level	Small ribosomal subunit protein uS7	1.0	0.999	7	77	77	111	5	6	2	8	7	4	8	9	1	3	4	2	8	3	3	4	5	6	2	8	7	4	8	9	1	3	4	2	8	3	3	4	7	8	4	10	10	6	10	11	3	4	6	4	11	6	5	6	51394.68	52188.305	51354.105	50108.668	52849.15	47537.64	56986.14	54259.184	19942.605	22628.193	23296.057	16159.082	27585.562	26632.605	7609.1685	21716.938	27948.605	29647.262	29191.12	25942.008	26955.426	24378.037	30489.576	27733.01	13813.851	15113.051	16372.597	13882.4	16506.574	14803.053	16869.805	13659.89	
sp|P26784|RL16A_YEAST	P26784	RL16A_YEAST	RPL16A	199	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	1:Experimental evidence at protein level	Large ribosomal subunit protein uL13A	1.0	0.999	5	12	12	25	1	0	1	1	2	2	1	1	1	0	0	0	1	0	1	0	1	0	1	1	2	2	1	1	1	0	0	0	1	0	1	0	2	2	1	2	5	3	2	4	1	0	0	0	1	0	2	0	0.0	2437.3755	12125.312	8636.64	11073.74	10415.805	9226.271	9088.627	0.0	0.0	0.0	0.0	5475.102	0.0	3773.7627	0.0	0.0	5606.8447	8154.0703	8066.6294	6960.0996	7024.271	6112.731	6088.68	0.0	0.0	0.0	0.0	5113.7505	0.0	3524.6978	0.0	
sp|P26785|RL16B_YEAST	P26785	RL16B_YEAST	RPL16B	198	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	1:Experimental evidence at protein level	Large ribosomal subunit protein uL13B	1.0	0.999	8	53	40	53	4	6	2	3	5	6	5	6	2	3	3	2	3	0	1	2	3	4	2	2	2	5	4	3	2	3	3	2	3	0	0	2	4	6	2	3	5	6	5	6	2	3	3	2	3	0	1	2	25579.078	27001.006	22382.803	26244.504	34229.406	27740.285	28705.918	28620.043	13176.757	15287.339	13625.159	10057.554	18083.03	13418.492	16521.97	12700.615	6610.444	6731.911	6783.861	6725.879	8071.752	7216.7153	7256.0757	7304.9243	4294.29	4708.954	4573.3345	3912.0452	4319.2656	4477.225	4123.9062	4083.5293	
sp|P26786|RS7A_YEAST	P26786	RS7A_YEAST	RPS7A	190	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	1:Experimental evidence at protein level	Small ribosomal subunit protein eS7A	1.0	0.999	9	152	107	152	11	11	5	13	11	10	13	12	8	10	8	9	8	7	9	7	9	7	4	9	8	8	10	8	4	8	5	5	6	5	6	5	11	11	5	13	11	10	13	12	8	10	8	9	8	7	9	7	63389.086	68247.69	69982.43	71151.68	73604.46	57581.668	62934.008	63045.88	35955.113	35533.438	37436.52	24815.57	25785.584	30227.637	33553.633	34246.96	14459.332	12859.814	13190.463	13351.606	13682.06	12705.279	12676.847	13264.681	7138.255	7125.6265	7482.274	6660.046	6942.5728	6746.751	6594.6533	6823.8486	
sp|P26885|FKBP2_HUMAN	P26885	FKBP2_HUMAN	FKBP2	142	Homo sapiens	1:Experimental evidence at protein level	Peptidyl-prolyl cis-trans isomerase FKBP2	0.9392	0.9987	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|P27248|GCST_ECOLI	P27248	GCST_ECOLI	gcvT	364	Escherichia coli (strain K12)	1:Experimental evidence at protein level	Aminomethyltransferase	1.0	0.999	2	3	3	3	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6437.9697	6072.3784	7371.944	8486.95	6315.163	5717.0806	3731.8154	8252.229	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3737.7249	3234.6716	4095.2354	4842.914	3671.9827	2908.158	5015.611	4627.2217	
sp|P27302|TKT1_ECOLI	P27302	TKT1_ECOLI	tktA	663	Escherichia coli (strain K12)	1:Experimental evidence at protein level	Transketolase 1	1.0	0.9989	3	4	4	4	0	0	0	0	0	0	0	0	0	1	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	1	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4724.7183	4749.2217	7240.25	6067.3804	6872.596	6322.275	2004.9022	3833.2898	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5158.6675	2563.4395	3818.882	3184.8643	3642.1519	3403.0137	2111.3855	4185.3643	
sp|P27348|1433T_HUMAN	P27348	1433T_HUMAN	YWHAQ	245	Homo sapiens	1:Experimental evidence at protein level	14-3-3 protein theta	1.0	0.999	9	74	74	170	2	3	3	3	6	5	4	2	5	6	6	7	5	5	5	7	2	3	3	3	6	5	4	2	5	6	6	7	5	5	5	7	8	8	11	11	11	10	10	8	10	13	11	13	11	9	12	14	34136.773	35520.58	34237.113	26324.252	31761.975	33282.727	35990.812	24274.23	32421.693	21071.238	35254.51	35773.867	30861.969	33774.22	29812.926	33200.043	13890.799	11629.123	12762.397	13120.5205	12272.281	11487.883	11670.118	12229.134	11613.015	11781.358	11305.3545	12056.581	10250.025	12075.257	12251.349	11429.147	
sp|P27635|RL10_HUMAN	P27635	RL10_HUMAN	RPL10	214	Homo sapiens	1:Experimental evidence at protein level	Large ribosomal subunit protein uL16	1.0	0.999	8	97	75	97	5	5	1	4	5	7	7	5	5	5	10	8	8	9	7	6	4	4	0	3	4	5	6	5	4	4	8	5	6	7	6	4	5	5	1	4	5	7	7	5	5	5	10	8	8	9	7	6	29510.664	33785.84	35775.38	27498.666	29106.252	31024.395	23966.564	27297.33	32618.477	31349.295	36917.266	42245.996	34742.87	35018.562	38762.47	36101.254	7262.183	6962.5933	8085.724	6704.317	6707.689	7063.8115	8002.9233	6770.025	7785.1865	7572.0654	7205.289	8139.715	7556.678	6820.304	7550.411	6403.4565	
sp|P27694|RFA1_HUMAN	P27694	RFA1_HUMAN	RPA1	616	Homo sapiens	1:Experimental evidence at protein level	Replication protein A 70 kDa DNA-binding subunit	1.0	0.999	3	18	18	18	0	2	0	1	2	3	3	1	0	1	0	1	2	0	2	0	0	2	0	1	2	3	3	1	0	1	0	1	2	0	2	0	0	2	0	1	2	3	3	1	0	1	0	1	2	0	2	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|P27695|APEX1_HUMAN	P27695	APEX1_HUMAN	APEX1	318	Homo sapiens	1:Experimental evidence at protein level	DNA repair nuclease/redox regulator APEX1	1.0	0.999	3	21	21	21	1	1	0	0	1	1	1	2	1	1	3	2	2	1	3	1	1	1	0	0	1	1	1	2	1	1	3	2	2	1	3	1	1	1	0	0	1	1	1	2	1	1	3	2	2	1	3	1	6842.925	7538.748	4137.6655	11596.933	11100.222	6518.123	7726.6445	11496.033	8238.285	6069.4316	11531.526	13032.442	12532.391	7959.0303	10960.757	10134.346	3546.202	3950.5144	3973.2534	4491.453	4259.8716	4248.6313	4572.97	4480.73	4401.1187	3960.3726	4457.697	5066.2754	4864.513	5196.985	4227.6055	3930.794	
sp|P27708|PYR1_HUMAN	P27708	PYR1_HUMAN	CAD	2225	Homo sapiens	1:Experimental evidence at protein level	Multifunctional protein CAD	1.0	0.999	2	6	6	6	0	0	0	0	1	1	1	0	1	0	0	0	0	0	0	2	0	0	0	0	1	1	1	0	1	0	0	0	0	0	0	2	0	0	0	0	1	1	1	0	1	0	0	0	0	0	0	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|P27797|CALR_HUMAN	P27797	CALR_HUMAN	CALR	417	Homo sapiens	1:Experimental evidence at protein level	Calreticulin	1.0	0.999	13	264	264	264	17	16	13	15	15	17	13	15	15	19	20	18	17	20	16	18	17	16	13	15	15	17	13	15	15	19	20	18	17	20	16	18	17	16	13	15	15	17	13	15	15	19	20	18	17	20	16	18	110946.53	109479.445	98161.98	100658.45	103684.055	103805.02	94178.58	104682.805	89228.72	104220.29	83805.72	73035.04	102663.75	101827.0	104595.0	95160.8	22749.24	24607.348	21287.459	22060.516	22048.855	22127.062	20976.326	23003.232	20877.951	22299.46	23146.145	20549.094	23005.127	23527.695	22798.97	20385.395	
sp|P27816|MAP4_HUMAN	P27816	MAP4_HUMAN	MAP4	1152	Homo sapiens	1:Experimental evidence at protein level	Microtubule-associated protein 4	1.0	0.999	11	65	65	65	2	5	1	3	4	5	5	2	3	4	7	4	4	5	5	6	2	5	1	3	4	5	5	2	3	4	7	4	4	5	5	6	2	5	1	3	4	5	5	2	3	4	7	4	4	5	5	6	19882.902	27883.473	19780.68	21724.105	22505.875	20224.184	19036.621	24392.129	24497.154	23886.076	24102.54	15124.481	30769.99	25156.74	12819.762	22748.02	5047.3926	5714.7007	5764.091	5633.147	6093.803	5646.3584	5082.7183	5533.5254	6058.117	5117.442	5196.9067	4761.059	5836.7	5513.9663	4667.27	5239.65	
sp|P27824|CALX_HUMAN	P27824	CALX_HUMAN	CANX	592	Homo sapiens	1:Experimental evidence at protein level	Calnexin	0.9372	0.9987	1	3	3	3	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1937.4719	2289.7534	2729.0554	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1937.4719	2289.7534	2729.0554	
sp|P28066|PSA5_HUMAN	P28066	PSA5_HUMAN	PSMA5	241	Homo sapiens	1:Experimental evidence at protein level	Proteasome subunit alpha type-5	1.0	0.999	8	121	93	121	9	7	4	6	7	11	6	6	7	10	7	8	7	9	8	9	8	5	3	5	5	8	4	4	5	8	6	7	6	8	6	5	9	7	4	6	7	11	6	6	7	10	7	8	7	9	8	9	45929.34	46980.883	53163.477	53772.844	55311.08	55302.414	45897.27	57229.58	52195.84	48834.973	58504.195	42457.91	50430.83	42789.44	43540.246	58913.99	12876.617	12115.389	12434.926	12448.334	12662.869	13728.291	11733.118	13469.314	13164.4795	12509.947	12666.933	11673.012	12463.662	11717.465	11426.004	14647.189	
sp|P28070|PSB4_HUMAN	P28070	PSB4_HUMAN	PSMB4	264	Homo sapiens	1:Experimental evidence at protein level	Proteasome subunit beta type-4	1.0	0.999	2	20	20	20	1	1	0	0	3	1	0	1	1	2	1	1	2	2	2	2	1	1	0	0	3	1	0	1	1	2	1	1	2	2	2	2	1	1	0	0	3	1	0	1	1	2	1	1	2	2	2	2	3685.2847	3738.4988	3274.427	3414.2207	4160.8223	3420.5405	6502.7715	5488.046	3436.2715	4630.0186	3546.4243	4147.8657	4900.559	2795.48	4455.562	4266.739	3714.017	3767.6462	3299.956	3440.8398	2984.3088	3447.209	3253.765	3381.8403	3463.0625	4666.1167	3574.0742	4180.2046	4938.7666	2817.2751	4490.3	4300.0044	
sp|P28072|PSB6_HUMAN	P28072	PSB6_HUMAN	PSMB6	239	Homo sapiens	1:Experimental evidence at protein level	Proteasome subunit beta type-6	1.0	0.999	3	27	27	27	1	1	0	0	0	1	2	1	2	2	1	2	3	6	2	3	1	1	0	0	0	1	2	1	2	2	1	2	3	6	2	3	1	1	0	0	0	1	2	1	2	2	1	2	3	6	2	3	0.0	4416.625	5214.04	0.0	4499.323	5542.5356	5224.5435	5034.029	6076.555	0.0	0.0	6132.8276	5506.2246	5688.868	5020.42	4965.344	0.0	4416.625	5214.04	0.0	4499.323	5542.5356	5224.5435	5034.029	6076.555	0.0	0.0	6132.8276	5506.2246	5688.868	5020.42	4965.344	
sp|P28074|PSB5_HUMAN	P28074	PSB5_HUMAN	PSMB5	263	Homo sapiens	1:Experimental evidence at protein level	Proteasome subunit beta type-5	0.9999	0.9985	2	6	5	6	1	1	0	1	0	0	1	0	0	0	0	1	1	0	0	0	1	0	0	1	0	0	1	0	0	0	0	1	1	0	0	0	1	1	0	1	0	0	1	0	0	0	0	1	1	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|P28241|IDH2_YEAST	P28241	IDH2_YEAST	IDH2	369	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	1:Experimental evidence at protein level	Isocitrate dehydrogenase [NAD] subunit 2, mitochondrial	1.0	0.999	6	81	81	81	8	12	3	9	7	8	9	7	3	3	3	1	3	1	2	2	8	12	3	9	7	8	9	7	3	3	3	1	3	1	2	2	8	12	3	9	7	8	9	7	3	3	3	1	3	1	2	2	35383.312	41161.465	38647.13	36782.33	43734.63	39950.26	44193.875	35183.31	7834.0225	10042.305	8110.823	8320.519	15023.719	12754.861	18360.656	13764.467	10838.897	12748.843	10995.323	10715.905	11754.318	11090.998	12231.075	12774.195	6636.32	4883.452	4630.8936	7010.012	5561.366	4973.173	5541.1104	5016.027	
sp|P28272|PYRD_YEAST	P28272	PYRD_YEAST	URA1	314	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	1:Experimental evidence at protein level	Dihydroorotate dehydrogenase (fumarate)	1.0	0.999	5	17	17	17	2	2	0	4	1	1	5	1	0	0	0	0	0	0	0	1	2	2	0	4	1	1	5	1	0	0	0	0	0	0	0	1	2	2	0	4	1	1	5	1	0	0	0	0	0	0	0	1	8359.499	11353.777	12969.887	15445.271	12623.541	9007.796	17339.635	10334.715	5283.7964	0.0	2744.7122	3056.7156	1278.5167	0.0	2335.2432	1467.402	4459.8633	4202.871	4891.2593	4716.1694	4614.7046	4895.2744	4171.45	3749.1216	2885.3394	0.0	2839.27	3162.0222	1522.9983	0.0	2781.795	1748.0027	
sp|P28304|QOR1_ECOLI	P28304	QOR1_ECOLI	qorA	327	Escherichia coli (strain K12)	1:Experimental evidence at protein level	Quinone oxidoreductase 1	0.9508	0.999	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|P28331|NDUS1_HUMAN	P28331	NDUS1_HUMAN	NDUFS1	727	Homo sapiens	1:Experimental evidence at protein level	NADH-ubiquinone oxidoreductase 75 kDa subunit, mitochondrial	1.0	0.9982	3	5	5	5	0	0	0	1	2	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	2	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	2	1	0	0	0	1	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|P28482|MK01_HUMAN	P28482	MK01_HUMAN	MAPK1	360	Homo sapiens	1:Experimental evidence at protein level	Mitogen-activated protein kinase 1	1.0	0.999	8	51	40	51	3	4	0	2	3	7	4	3	2	3	4	3	6	1	2	4	3	3	0	2	3	3	4	2	2	3	3	2	5	1	1	3	3	4	0	2	3	7	4	3	2	3	4	3	6	1	2	4	17434.045	12205.461	16298.102	9364.992	17087.79	14840.184	17061.057	14076.524	18995.658	19682.633	18955.303	16589.576	15612.12	17696.668	19086.684	18466.832	5233.827	5272.57	5723.164	4149.79	5255.5923	4964.15	5219.0337	4779.7896	5461.942	5577.859	5388.869	5486.1865	3754.0073	4928.894	4745.909	5106.0713	
sp|P28834|IDH1_YEAST	P28834	IDH1_YEAST	IDH1	360	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	1:Experimental evidence at protein level	Isocitrate dehydrogenase [NAD] subunit 1, mitochondrial	1.0	0.9989	3	16	16	16	2	3	2	2	0	1	3	2	0	0	0	0	0	0	0	1	2	3	2	2	0	1	3	2	0	0	0	0	0	0	0	1	2	3	2	2	0	1	3	2	0	0	0	0	0	0	0	1	9714.568	8795.368	3340.3264	8697.487	4875.9897	3261.8484	8274.917	9337.0	2771.566	2655.8914	3123.7808	2550.6936	2742.9858	3125.719	1950.0092	1744.8158	5064.823	4875.6255	3305.0398	4641.566	5779.1733	3866.0432	4458.384	5080.2695	2742.2876	2627.835	3090.7817	2523.7485	2714.0095	3092.6995	1929.4097	1726.3839	
sp|P28838|AMPL_HUMAN	P28838	AMPL_HUMAN	LAP3	519	Homo sapiens	1:Experimental evidence at protein level	Cytosol aminopeptidase	1.0	0.999	5	23	23	23	0	2	1	1	3	3	2	2	0	0	1	2	2	1	1	2	0	2	1	1	3	3	2	2	0	0	1	2	2	1	1	2	0	2	1	1	3	3	2	2	0	0	1	2	2	1	1	2	3906.8923	4265.1997	20303.723	5960.863	9124.171	9014.081	5124.11	7257.66	7697.8794	4324.2266	2976.9175	7019.4336	6075.8457	4018.9407	4326.2256	6977.4453	4165.354	4547.365	8338.912	6355.2056	5427.7524	5438.236	5463.0967	4416.4146	4373.683	4610.297	3863.8767	4226.5474	3421.0012	4284.815	4612.428	4197.8076	
