Protein	Protein ID	Entry Name	Gene	Protein Length	Organism	Protein Existence	Description	Protein Probability	Top Peptide Probability	Combined Total Peptides	Combined Spectral Count	Combined Unique Spectral Count	Combined Total Spectral Count	A50_1 Spectral Count	A50_2 Spectral Count	A50_3 Spectral Count	A50_4 Spectral Count	A50_5 Spectral Count	A50_6 Spectral Count	A50_7 Spectral Count	A50_8 Spectral Count	B50_1 Spectral Count	B50_2 Spectral Count	B50_3 Spectral Count	B50_4 Spectral Count	B50_5 Spectral Count	B50_6 Spectral Count	B50_7 Spectral Count	B50_8 Spectral Count	A50_1 Unique Spectral Count	A50_2 Unique Spectral Count	A50_3 Unique Spectral Count	A50_4 Unique Spectral Count	A50_5 Unique Spectral Count	A50_6 Unique Spectral Count	A50_7 Unique Spectral Count	A50_8 Unique Spectral Count	B50_1 Unique Spectral Count	B50_2 Unique Spectral Count	B50_3 Unique Spectral Count	B50_4 Unique Spectral Count	B50_5 Unique Spectral Count	B50_6 Unique Spectral Count	B50_7 Unique Spectral Count	B50_8 Unique Spectral Count	A50_1 Total Spectral Count	A50_2 Total Spectral Count	A50_3 Total Spectral Count	A50_4 Total Spectral Count	A50_5 Total Spectral Count	A50_6 Total Spectral Count	A50_7 Total Spectral Count	A50_8 Total Spectral Count	B50_1 Total Spectral Count	B50_2 Total Spectral Count	B50_3 Total Spectral Count	B50_4 Total Spectral Count	B50_5 Total Spectral Count	B50_6 Total Spectral Count	B50_7 Total Spectral Count	B50_8 Total Spectral Count	A50_1 Intensity	A50_2 Intensity	A50_3 Intensity	A50_4 Intensity	A50_5 Intensity	A50_6 Intensity	A50_7 Intensity	A50_8 Intensity	B50_1 Intensity	B50_2 Intensity	B50_3 Intensity	B50_4 Intensity	B50_5 Intensity	B50_6 Intensity	B50_7 Intensity	B50_8 Intensity	A50_1 MaxLFQ Intensity	A50_2 MaxLFQ Intensity	A50_3 MaxLFQ Intensity	A50_4 MaxLFQ Intensity	A50_5 MaxLFQ Intensity	A50_6 MaxLFQ Intensity	A50_7 MaxLFQ Intensity	A50_8 MaxLFQ Intensity	B50_1 MaxLFQ Intensity	B50_2 MaxLFQ Intensity	B50_3 MaxLFQ Intensity	B50_4 MaxLFQ Intensity	B50_5 MaxLFQ Intensity	B50_6 MaxLFQ Intensity	B50_7 MaxLFQ Intensity	B50_8 MaxLFQ Intensity	Indistinguishable Proteins
sp|P61158|ARP3_HUMAN	P61158	ARP3_HUMAN	ACTR3	418	Homo sapiens	1:Experimental evidence at protein level	Actin-related protein 3	0.9712	0.999	1	5	0	5	0	1	0	0	0	1	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	1	0	1	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	sp|Q9C0K3|ARP3C_HUMAN, sp|Q9P1U1|ARP3B_HUMAN
sp|P61160|ARP2_HUMAN	P61160	ARP2_HUMAN	ACTR2	394	Homo sapiens	1:Experimental evidence at protein level	Actin-related protein 2	0.9688	0.9989	1	4	4	4	0	0	2	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	1	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|P61221|ABCE1_HUMAN	P61221	ABCE1_HUMAN	ABCE1	599	Homo sapiens	1:Experimental evidence at protein level	ATP-binding cassette sub-family E member 1	1.0	0.9989	4	6	6	6	0	0	0	1	2	0	0	1	0	0	0	0	0	2	0	0	0	0	0	1	2	0	0	1	0	0	0	0	0	2	0	0	0	0	0	1	2	0	0	1	0	0	0	0	0	2	0	0	0.0	0.0	1585.4615	0.0	786.74133	0.0	0.0	2139.257	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2774.4138	0.0	0.0	1585.4615	0.0	786.74133	0.0	0.0	2139.257	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2774.4138	
sp|P61247|RS3A_HUMAN	P61247	RS3A_HUMAN	RPS3A	264	Homo sapiens	1:Experimental evidence at protein level	Small ribosomal subunit protein eS1	1.0	0.999	11	121	121	121	6	7	8	0	8	6	8	6	7	12	10	10	2	11	14	6	6	7	8	0	8	6	8	6	7	12	10	10	2	11	14	6	6	7	8	0	8	6	8	6	7	12	10	10	2	11	14	6	24278.695	19166.924	33677.375	32270.66	33711.0	35806.85	42558.48	42147.63	43221.527	44575.902	50122.875	50729.957	46930.016	45783.785	42927.39	49926.008	8489.541	9972.108	8882.364	8945.848	8384.31	9284.153	8661.65	9425.409	9381.71	9266.974	11410.883	9705.325	9173.103	9169.932	9562.849	10003.335	
sp|P61254|RL26_HUMAN	P61254	RL26_HUMAN	RPL26	145	Homo sapiens	1:Experimental evidence at protein level	Large ribosomal subunit protein uL24	1.0	0.999	3	21	0	21	0	3	0	0	2	0	2	1	1	2	1	3	0	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	2	0	2	1	1	2	1	3	0	2	2	2	8021.1387	7306.774	7996.7334	8454.607	7306.1357	10749.299	8538.347	9097.98	8159.6885	8249.012	6727.2397	9099.275	6974.5547	7941.7983	9870.885	7665.753	4583.272	4175.297	4492.123	4830.9824	4172.813	6139.6367	4862.327	5191.83	4454.7676	4498.767	3381.8943	5175.927	3850.0027	4522.3696	5613.6787	4372.0894	sp|Q9UNX3|RL26L_HUMAN
sp|P61289|PSME3_HUMAN	P61289	PSME3_HUMAN	PSME3	254	Homo sapiens	1:Experimental evidence at protein level	Proteasome activator complex subunit 3	1.0	0.999	2	33	33	33	1	2	2	0	1	2	3	4	0	4	2	2	3	3	2	2	1	2	2	0	1	2	3	4	0	4	2	2	3	3	2	2	1	2	2	0	1	2	3	4	0	4	2	2	3	3	2	2	3609.4146	4566.65	5271.8613	5053.8804	5451.734	4793.7505	4709.8267	5772.0913	2819.4573	4708.112	2980.7852	3727.7827	5861.9697	4270.213	4795.7476	4793.064	3609.4146	4566.65	5271.8613	5053.8804	5451.734	4793.7505	4709.8267	5772.0913	2819.4573	4708.112	2980.7852	3727.7827	5861.9697	4270.213	4795.7476	4793.064	
sp|P61313|RL15_HUMAN	P61313	RL15_HUMAN	RPL15	204	Homo sapiens	1:Experimental evidence at protein level	Large ribosomal subunit protein eL15	1.0	0.999	3	36	36	36	2	2	1	1	2	2	3	3	3	2	3	2	2	2	3	3	2	2	1	1	2	2	3	3	3	2	3	2	2	2	3	3	2	2	1	1	2	2	3	3	3	2	3	2	2	2	3	3	4853.2935	9648.793	8589.282	9849.503	11731.862	13157.449	9530.014	11651.803	13836.884	10510.593	9040.566	11789.006	13209.233	12464.687	12125.993	11632.244	4873.031	5566.3154	4853.235	5561.619	5011.4355	5575.288	5502.1157	5069.113	6019.768	5992.345	5216.6035	5236.523	5754.8154	5422.2036	5343.7803	5064.2334	
sp|P61353|RL27_HUMAN	P61353	RL27_HUMAN	RPL27	136	Homo sapiens	1:Experimental evidence at protein level	Large ribosomal subunit protein eL27	1.0	0.999	3	22	22	22	2	1	0	0	1	1	1	2	3	1	1	3	0	3	1	2	2	1	0	0	1	1	1	2	3	1	1	3	0	3	1	2	2	1	0	0	1	1	1	2	3	1	1	3	0	3	1	2	4820.2383	4018.6133	4380.815	4259.575	5151.655	4631.7383	3747.1858	0.0	5156.55	5771.972	5537.5557	4725.8457	4929.7817	4784.54	5166.737	5018.5	4820.2383	4018.6133	4380.815	4259.575	5151.655	4631.7383	3747.1858	0.0	5156.55	5771.972	5537.5557	4725.8457	4929.7817	4784.54	5166.737	5018.5	
sp|P61513|RL37A_HUMAN	P61513	RL37A_HUMAN	RPL37A	92	Homo sapiens	1:Experimental evidence at protein level	Large ribosomal subunit protein eL43	1.0	0.999	2	3	3	3	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0.0	4369.246	0.0	0.0	1975.424	0.0	0.0	3082.4111	0.0	6072.663	4496.734	8006.9023	7505.2915	6844.141	6848.992	7389.0254	0.0	4956.587	0.0	0.0	2243.379	0.0	0.0	3500.5227	0.0	2934.4397	5106.6904	4509.561	4084.1233	3959.2075	3963.983	4279.122	
sp|P61604|CH10_HUMAN	P61604	CH10_HUMAN	HSPE1	102	Homo sapiens	1:Experimental evidence at protein level	10 kDa heat shock protein, mitochondrial	1.0	0.999	7	135	135	135	8	7	6	5	8	8	8	10	8	10	12	7	6	12	13	7	8	7	6	5	8	8	8	10	8	10	12	7	6	12	13	7	8	7	6	5	8	8	8	10	8	10	12	7	6	12	13	7	46550.766	51079.207	45673.54	49127.14	53227.277	56654.34	50763.74	52584.42	65378.684	58704.816	60644.094	58755.633	49417.324	60479.48	55867.586	52566.496	10836.281	10415.16	10791.852	11319.107	11075.566	11337.417	10283.805	10888.486	13035.079	11903.459	12297.654	11801.44	11111.559	12311.025	11806.685	12617.01	
sp|P61758|PFD3_HUMAN	P61758	PFD3_HUMAN	VBP1	197	Homo sapiens	1:Experimental evidence at protein level	Prefoldin subunit 3	1.0	0.999	2	28	28	28	2	1	2	1	2	0	3	3	0	1	5	3	1	2	1	1	2	1	2	1	2	0	3	3	0	1	5	3	1	2	1	1	2	1	2	1	2	0	3	3	0	1	5	3	1	2	1	1	4549.459	5313.1523	4472.923	7076.427	5557.7397	3749.7478	5071.031	5810.0444	3219.0012	3821.589	4092.8809	4515.554	3657.2834	2564.5305	4136.5034	4130.9165	4549.459	5313.1523	4472.923	7076.427	5557.7397	3749.7478	5071.031	5810.0444	3219.0012	3821.589	4092.8809	4515.554	3657.2834	2564.5305	4136.5034	4130.9165	
sp|P61769|B2MG_HUMAN	P61769	B2MG_HUMAN	B2M	119	Homo sapiens	1:Experimental evidence at protein level	Beta-2-microglobulin	0.9135	0.9967	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|P61830|H3_YEAST	P61830	H3_YEAST	HHT1	136	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	1:Experimental evidence at protein level	Histone H3	0.9321	0.9975	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2807.1191	2257.5347	2335.3093	2404.758	0.0	2755.5146	2559.1172	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2807.1191	2257.5347	2335.3093	2404.758	0.0	2755.5146	2559.1172	sp|P68431|H31_HUMAN, sp|P84243|H33_HUMAN, sp|Q16695|H31T_HUMAN, sp|Q5TEC6|H37_HUMAN, sp|Q6NXT2|H3C_HUMAN, sp|Q71DI3|H32_HUMAN
sp|P61923|COPZ1_HUMAN	P61923	COPZ1_HUMAN	COPZ1	177	Homo sapiens	1:Experimental evidence at protein level	Coatomer subunit zeta-1	0.9716	0.999	1	4	4	4	0	1	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|P61956|SUMO2_HUMAN	P61956	SUMO2_HUMAN	SUMO2	95	Homo sapiens	1:Experimental evidence at protein level	Small ubiquitin-related modifier 2	1.0	0.999	2	36	23	36	3	2	1	0	2	2	3	2	2	3	2	3	1	4	4	2	2	1	1	0	1	1	2	1	1	2	1	2	1	3	3	1	3	2	1	0	2	2	3	2	2	3	2	3	1	4	4	2	14269.549	13435.547	16276.781	11891.676	15443.189	17020.611	16572.28	16563.998	7522.8203	8893.039	17737.086	18819.043	16247.039	17465.744	17787.55	18589.012	8392.134	8113.675	7684.213	8406.542	7194.1294	7890.8955	7887.5356	7747.2183	7013.416	8628.931	8294.786	8759.907	8083.16	8002.0786	8241.569	8706.029	
sp|P61960|UFM1_HUMAN	P61960	UFM1_HUMAN	UFM1	85	Homo sapiens	1:Experimental evidence at protein level	Ubiquitin-fold modifier 1	0.9718	0.999	1	3	3	3	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|P61978|HNRPK_HUMAN	P61978	HNRPK_HUMAN	HNRNPK	463	Homo sapiens	1:Experimental evidence at protein level	Heterogeneous nuclear ribonucleoprotein K	1.0	0.999	15	344	344	344	21	22	21	21	23	18	27	19	19	19	21	28	17	22	24	22	21	22	21	21	23	18	27	19	19	19	21	28	17	22	24	22	21	22	21	21	23	18	27	19	19	19	21	28	17	22	24	22	138411.7	141178.94	134670.03	131331.77	124194.805	139098.92	135996.62	143276.61	98123.39	102435.64	108911.586	118981.91	111109.96	107901.914	102314.66	121587.195	34525.24	36314.26	34035.535	36828.805	38038.484	37016.055	36265.242	36951.832	35053.574	36245.49	35272.45	35216.984	34329.273	37199.496	35145.207	36470.375	
sp|P61981|1433G_HUMAN	P61981	1433G_HUMAN	YWHAG	247	Homo sapiens	1:Experimental evidence at protein level	14-3-3 protein gamma	1.0	0.999	11	174	120	248	11	12	4	6	12	10	11	14	10	13	15	11	5	13	15	12	7	8	3	5	8	7	8	9	7	7	10	8	4	11	9	9	15	16	8	10	16	14	16	20	14	18	19	17	9	21	18	17	49502.6	51404.688	45290.848	49250.195	49281.793	46711.57	45467.984	55682.54	50835.656	52120.984	50424.586	57020.14	54114.844	53166.375	60409.258	59830.785	14168.373	15240.935	14317.446	13491.884	13851.821	13570.186	13697.176	14219.1045	15048.255	15415.867	15237.809	15244.229	14242.217	14629.947	14109.547	15161.424	
sp|P62081|RS7_HUMAN	P62081	RS7_HUMAN	RPS7	194	Homo sapiens	1:Experimental evidence at protein level	Small ribosomal subunit protein eS7	1.0	0.999	10	316	316	316	17	18	21	15	23	21	17	23	20	24	23	22	15	22	19	16	17	18	21	15	23	21	17	23	20	24	23	22	15	22	19	16	17	18	21	15	23	21	17	23	20	24	23	22	15	22	19	16	92503.734	90747.766	91140.27	73908.53	92602.84	92288.6	86884.125	93305.51	85221.08	91806.99	101700.33	92756.17	91832.266	94854.79	79126.28	89530.59	28405.5	28315.504	26176.285	22651.424	25899.523	25236.953	26936.756	25885.012	26508.938	28589.875	28391.178	27156.22	25798.004	25335.64	25468.836	28933.79	
sp|P62136|PP1A_HUMAN	P62136	PP1A_HUMAN	PPP1CA	330	Homo sapiens	1:Experimental evidence at protein level	Serine/threonine-protein phosphatase PP1-alpha catalytic subunit	1.0	0.999	5	36	1	36	1	3	3	2	3	3	3	2	2	3	2	2	2	1	1	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	3	3	2	3	3	3	2	2	3	2	2	2	1	1	3	5741.3647	5793.9214	5237.6714	2782.8835	6033.1865	4271.975	9134.703	7035.6646	5686.3647	6200.2314	6445.0283	5887.9087	4507.5835	5119.094	3621.582	5309.68	5705.9966	5758.229	5205.406	5357.8335	5996.0205	4245.6587	6155.0166	4467.4346	5651.3354	6162.0366	6405.325	5851.6377	4479.8154	5087.5596	3599.2722	5276.971	
sp|P62191|PRS4_HUMAN	P62191	PRS4_HUMAN	PSMC1	440	Homo sapiens	1:Experimental evidence at protein level	26S proteasome regulatory subunit 4	1.0	0.999	5	12	12	12	0	1	1	0	0	0	1	1	1	1	0	2	1	0	2	1	0	1	1	0	0	0	1	1	1	1	0	2	1	0	2	1	0	1	1	0	0	0	1	1	1	1	0	2	1	0	2	1	0.0	0.0	0.0	0.0	0.0	2699.3213	3321.873	4082.9512	0.0	0.0	0.0	1309.5864	1883.1586	1569.616	2173.1853	2175.5374	0.0	0.0	0.0	0.0	0.0	3122.2007	3889.205	1825.5931	0.0	0.0	0.0	1514.748	1126.5096	1815.5142	1296.5618	1282.5673	
sp|P62195|PRS8_HUMAN	P62195	PRS8_HUMAN	PSMC5	406	Homo sapiens	1:Experimental evidence at protein level	26S proteasome regulatory subunit 8	1.0	0.9988	3	5	5	5	0	0	0	0	1	0	1	1	0	0	1	0	0	1	0	0	0	0	0	0	1	0	1	1	0	0	1	0	0	1	0	0	0	0	0	0	1	0	1	1	0	0	1	0	0	1	0	0	2590.8154	3231.2012	0.0	0.0	3380.017	5473.0796	4705.5283	3947.855	0.0	0.0	0.0	0.0	0.0	0.0	1493.9432	1559.7832	2590.8154	3231.2012	0.0	0.0	3380.017	3118.267	2911.254	2322.062	0.0	0.0	0.0	0.0	0.0	0.0	1493.9432	1559.7832	
sp|P62241|RS8_HUMAN	P62241	RS8_HUMAN	RPS8	208	Homo sapiens	1:Experimental evidence at protein level	Small ribosomal subunit protein eS8	1.0	0.999	8	32	32	32	2	1	2	0	1	0	1	1	3	3	4	6	2	1	3	2	2	1	2	0	1	0	1	1	3	3	4	6	2	1	3	2	2	1	2	0	1	0	1	1	3	3	4	6	2	1	3	2	7093.0703	10095.043	8155.013	6134.628	3994.5105	10999.145	12372.799	13406.088	17478.883	19285.201	21254.412	19818.775	18931.156	18710.143	14923.64	19697.473	3933.747	4092.6523	4506.5244	3203.1387	4595.74	4161.625	4679.585	4946.1245	4923.9946	4983.191	4947.497	5056.974	4671.479	4528.129	4965.595	4865.288	
sp|P62244|RS15A_HUMAN	P62244	RS15A_HUMAN	RPS15A	130	Homo sapiens	1:Experimental evidence at protein level	Small ribosomal subunit protein uS8	0.9718	0.999	1	4	4	4	0	0	0	0	0	0	0	0	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	1	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|P62258|1433E_HUMAN	P62258	1433E_HUMAN	YWHAE	255	Homo sapiens	1:Experimental evidence at protein level	14-3-3 protein epsilon	1.0	0.999	10	115	115	189	9	9	7	6	9	5	12	5	5	5	8	6	6	6	6	11	9	9	7	6	9	5	12	5	5	5	8	6	6	6	6	11	13	13	11	10	13	9	17	11	9	10	12	12	10	14	9	16	49397.99	61226.02	64683.312	65982.49	65733.2	65850.08	64291.13	61108.24	52438.04	55456.273	59854.69	53539.406	53178.105	49760.086	44675.227	55831.016	15203.926	16901.871	18124.346	16333.941	16929.623	16691.363	17240.219	17319.488	16753.117	16248.743	17078.62	16640.6	15887.179	18331.184	15667.405	15535.003	
sp|P62263|RS14_HUMAN	P62263	RS14_HUMAN	RPS14	151	Homo sapiens	1:Experimental evidence at protein level	Small ribosomal subunit protein uS11	1.0	0.999	3	32	32	32	0	2	0	0	1	1	2	3	2	3	4	2	2	3	3	4	0	2	0	0	1	1	2	3	2	3	4	2	2	3	3	4	0	2	0	0	1	1	2	3	2	3	4	2	2	3	3	4	10003.136	10464.889	10274.102	10125.783	9958.432	10708.826	11235.564	6163.1704	13227.307	6741.4536	9895.248	12162.234	6763.079	11737.035	13682.602	12327.174	5910.808	6151.912	6081.805	5972.587	5874.574	6338.629	6641.902	6163.1704	7832.5977	6741.4536	5860.305	7199.015	6763.079	6933.7734	8093.0757	7259.585	
sp|P62266|RS23_HUMAN	P62266	RS23_HUMAN	RPS23	143	Homo sapiens	1:Experimental evidence at protein level	Small ribosomal subunit protein uS12	1.0	0.999	2	14	14	14	2	1	1	0	1	0	1	0	0	0	1	2	1	1	1	2	2	1	1	0	1	0	1	0	0	0	1	2	1	1	1	2	2	1	1	0	1	0	1	0	0	0	1	2	1	1	1	2	3885.2617	3592.9412	4401.0737	3591.3464	4107.934	3237.965	3592.306	4241.811	4631.0815	3936.4875	4330.8325	4595.4136	3609.0476	0.0	4979.0903	3013.002	3885.2617	3592.9412	4401.0737	3591.3464	4107.934	3237.965	3592.306	4241.811	4631.0815	3936.4875	4330.8325	4595.4136	3609.0476	0.0	4979.0903	3013.002	
sp|P62269|RS18_HUMAN	P62269	RS18_HUMAN	RPS18	152	Homo sapiens	1:Experimental evidence at protein level	Small ribosomal subunit protein uS13	1.0	0.999	6	69	69	69	4	5	2	1	5	3	6	5	6	3	7	5	1	7	4	5	4	5	2	1	5	3	6	5	6	3	7	5	1	7	4	5	4	5	2	1	5	3	6	5	6	3	7	5	1	7	4	5	28371.525	27533.637	27414.334	22165.746	31986.654	30605.49	31099.615	31020.758	35128.355	33080.49	34268.863	34247.0	31315.688	33848.88	28268.469	30775.67	5411.4653	5892.08	5858.3716	5699.837	5995.5547	5731.6226	5796.482	5959.1523	6563.53	6296.705	6360.175	6455.751	5827.2495	6406.557	5884.841	6478.591	
sp|P62277|RS13_HUMAN	P62277	RS13_HUMAN	RPS13	151	Homo sapiens	1:Experimental evidence at protein level	Small ribosomal subunit protein uS15	1.0	0.999	2	56	56	56	3	4	3	2	3	3	2	4	2	4	5	4	3	3	5	6	3	4	3	2	3	3	2	4	2	4	5	4	3	3	5	6	3	4	3	2	3	3	2	4	2	4	5	4	3	3	5	6	12023.023	21510.93	10162.065	14765.857	9947.803	12253.268	18118.74	19934.348	20526.094	22200.14	20073.45	23145.633	15555.861	22383.076	17454.445	20207.826	10254.991	16041.46	8312.1	10689.376	8149.572	8605.664	10780.598	11209.596	11580.2	13188.384	15587.397	13612.553	11118.402	13232.914	13549.12	12834.499	
sp|P62280|RS11_HUMAN	P62280	RS11_HUMAN	RPS11	158	Homo sapiens	1:Experimental evidence at protein level	Small ribosomal subunit protein uS17	1.0	0.999	4	17	17	17	1	0	1	0	1	2	1	2	2	1	1	1	0	2	1	1	1	0	1	0	1	2	1	2	2	1	1	1	0	2	1	1	1	0	1	0	1	2	1	2	2	1	1	1	0	2	1	1	8682.326	6947.833	8618.344	7961.1475	8806.086	8697.549	4688.545	7356.028	12385.873	9282.254	11570.305	10013.348	10162.625	8941.726	8429.856	9469.112	5158.161	4199.779	5143.7666	4814.4634	5321.383	5211.149	4688.545	4427.915	5809.486	4188.989	5412.389	5767.2173	4740.41	5343.415	4888.6704	4360.121	
sp|P62304|RUXE_HUMAN	P62304	RUXE_HUMAN	SNRPE	92	Homo sapiens	1:Experimental evidence at protein level	Small nuclear ribonucleoprotein E	0.9718	0.999	1	16	16	16	0	1	0	0	1	2	1	1	0	2	2	1	1	2	1	1	0	1	0	0	1	2	1	1	0	2	2	1	1	2	1	1	0	1	0	0	1	2	1	1	0	2	2	1	1	2	1	1	3642.6267	0.0	3683.303	4441.902	3967.6619	3915.0984	4134.735	3959.886	3597.3564	3310.932	5258.2627	4950.698	3366.0315	4406.9517	4150.927	4200.969	3642.6267	0.0	3683.303	4441.902	3967.6619	3915.0984	4134.735	3959.886	3597.3564	3310.932	5258.2627	4950.698	3366.0315	4406.9517	4150.927	4200.969	
sp|P62310|LSM3_HUMAN	P62310	LSM3_HUMAN	LSM3	102	Homo sapiens	1:Experimental evidence at protein level	U6 snRNA-associated Sm-like protein LSm3	0.9718	0.999	1	11	11	11	0	0	2	0	0	1	0	1	0	2	2	1	0	0	1	1	0	0	2	0	0	1	0	1	0	2	2	1	0	0	1	1	0	0	2	0	0	1	0	1	0	2	2	1	0	0	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|P62314|SMD1_HUMAN	P62314	SMD1_HUMAN	SNRPD1	119	Homo sapiens	1:Experimental evidence at protein level	Small nuclear ribonucleoprotein Sm D1	0.9718	0.999	1	26	26	26	2	0	1	1	1	2	2	1	1	3	2	1	2	2	3	2	2	0	1	1	1	2	2	1	1	3	2	1	2	2	3	2	2	0	1	1	1	2	2	1	1	3	2	1	2	2	3	2	1342.559	0.0	0.0	1382.5474	0.0	0.0	0.0	0.0	0.0	3673.8413	3281.8086	0.0	2696.9905	0.0	0.0	3507.108	1342.559	0.0	0.0	1382.5474	0.0	0.0	0.0	0.0	0.0	3673.8413	3281.8086	0.0	2696.9905	0.0	0.0	3507.108	
sp|P62316|SMD2_HUMAN	P62316	SMD2_HUMAN	SNRPD2	118	Homo sapiens	1:Experimental evidence at protein level	Small nuclear ribonucleoprotein Sm D2	1.0	0.999	5	69	69	69	4	4	4	3	4	6	4	5	5	3	5	3	3	4	6	6	4	4	4	3	4	6	4	5	5	3	5	3	3	4	6	6	4	4	4	3	4	6	4	5	5	3	5	3	3	4	6	6	19686.848	21157.766	18964.969	19797.879	25207.354	25226.67	20511.832	22465.812	24224.762	21590.95	23685.203	18684.62	18708.805	19386.855	20326.258	24279.145	7577.407	8537.339	7729.7593	8521.121	8612.831	8549.791	8357.858	7730.28	9818.818	8577.861	9539.532	8771.573	7550.689	7904.4453	8207.681	8250.145	
sp|P62318|SMD3_HUMAN	P62318	SMD3_HUMAN	SNRPD3	126	Homo sapiens	1:Experimental evidence at protein level	Small nuclear ribonucleoprotein Sm D3	0.8774	0.9952	1	2	2	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0.0	0.0	0.0	0.0	1772.6725	1390.1724	0.0	0.0	0.0	2618.0662	0.0	3454.6086	0.0	2465.758	2881.8281	1631.3242	0.0	0.0	0.0	0.0	1772.6725	1390.1724	0.0	0.0	0.0	2618.0662	0.0	3454.6086	0.0	2465.758	2881.8281	1631.3242	
sp|P62328|TYB4_HUMAN	P62328	TYB4_HUMAN	TMSB4X	44	Homo sapiens	1:Experimental evidence at protein level	Thymosin beta-4	1.0	0.999	1	52	52	52	3	4	1	1	4	3	4	4	3	4	4	4	1	4	4	4	3	4	1	1	4	3	4	4	3	4	4	4	1	4	4	4	3	4	1	1	4	3	4	4	3	4	4	4	1	4	4	4	35666.43	40571.625	35869.836	42278.016	35828.188	37485.355	29205.754	30817.441	42676.395	38104.605	32770.652	48274.07	30428.453	40121.78	40082.875	41802.0	20926.094	24858.525	21768.465	24729.611	21785.27	21114.535	16762.459	17571.967	26147.336	22603.588	20076.604	29553.459	18564.111	24358.48	23419.033	24071.125	
